9276,3,400,1/19/18,8:50:00,11:00:00,US Class
9101,7,400,1/22/18,9:05:00,12:10:00,US Class
9299,3,400,1/22/18,11:15:00,12:10:00,US Class
8387,3,400,1/23/18,19:00:00,20:30:00,Horizons BOT Mtg. - LH
9124,7,400,1/23/18,9:05:00,11:15:00,US Class
9322,3,400,1/23/18,9:05:00,11:15:00,US Class
8418,7,400,1/24/18,16:00:00,17:15:00,Faculty Yoga
9146,7,400,1/24/18,9:05:00,10:00:00,US Class
9168,7,400,1/24/18,11:15:00,12:10:00,US Class
9190,7,400,1/24/18,13:10:00,14:00:00,US Class
9344,3,400,1/24/18,13:10:00,14:00:00,US Class
9502,3,470,1/24/18,19:00:00,20:30:00,Risk Committee
8557,4,400,1/25/18,8:45:00,10:00:00,1B dress rehearsal
9010,4,400,1/25/18,11:15:00,12:10:00,US Assembly
9444,7,400,1/25/18,14:50:00,15:30:00,student council
8558,4,400,1/26/18,8:45:00,10:00:00,1B play
9033,7,400,1/26/18,8:50:00,11:00:00,US Class
9231,3,400,1/26/18,10:20:00,11:00:00,US Class
9056,7,400,1/29/18,10:20:00,12:10:00,US Class
9254,3,400,1/29/18,10:20:00,12:10:00,US Class
9366,3,470,1/29/18,9:00:00,10:00:00,Admin. Meeting
9079,7,400,1/30/18,9:05:00,12:10:00,US Class
9277,3,400,1/30/18,9:05:00,12:10:00,US Class
8419,7,400,1/31/18,16:00:00,17:15:00,Faculty Yoga
9102,7,400,1/31/18,9:05:00,12:10:00,US Class
9300,3,400,1/31/18,11:15:00,12:10:00,US Class
8559,4,400,2/1/18,8:45:00,10:00:00,4P dress rehearsal
9125,7,400,2/1/18,9:05:00,11:15:00,US Class
9323,3,400,2/1/18,9:05:00,11:15:00,US Class
8560,4,400,2/2/18,8:45:00,10:00:00,4P play
9147,7,400,2/2/18,8:50:00,9:30:00,US Class
9169,7,400,2/2/18,10:20:00,11:00:00,US Class
9191,7,400,2/2/18,11:00:00,11:40:00,US Class
9345,3,400,2/2/18,11:00:00,11:40:00,US Class
9011,4,400,2/5/18,11:15:00,12:10:00,US Assembly
9445,7,400,2/5/18,14:50:00,15:30:00,student council
9034,7,400,2/6/18,9:05:00,12:10:00,US Class
9232,3,400,2/6/18,11:15:00,12:10:00,US Class
9401,3,400,2/6/18,19:45:00,21:00:00,Finance Committee
8420,7,400,2/7/18,16:00:00,17:15:00,Faculty Yoga
9057,7,400,2/7/18,10:20:00,12:10:00,US Class
9255,3,400,2/7/18,10:20:00,12:10:00,US Class
9367,3,470,2/7/18,9:00:00,10:00:00,Admin. Meeting
8561,4,400,2/8/18,8:45:00,10:00:00,2R dress rehearsal
9080,7,400,2/8/18,9:05:00,12:10:00,US Class
9278,3,400,2/8/18,9:05:00,12:10:00,US Class
8562,4,400,2/9/18,8:45:00,10:00:00,2R play
9103,7,400,2/9/18,8:50:00,11:00:00,US Class
9301,3,400,2/9/18,10:20:00,11:00:00,US Class
8380,3,400,2/12/18,19:30:00,21:00:00,BOT Meeting
9126,7,400,2/12/18,9:05:00,11:15:00,US Class
9324,3,400,2/12/18,9:05:00,11:15:00,US Class
9148,7,400,2/13/18,9:05:00,10:00:00,US Class
9170,7,400,2/13/18,11:15:00,12:10:00,US Class
9192,7,400,2/13/18,13:10:00,14:00:00,US Class
9346,3,400,2/13/18,13:10:00,14:00:00,US Class
8421,7,400,2/14/18,16:00:00,17:15:00,Faculty Yoga
9012,4,400,2/14/18,11:15:00,12:10:00,US Assembly
9446,7,400,2/14/18,14:50:00,15:30:00,student council
8563,4,400,2/15/18,8:45:00,10:00:00,3G dress rehearsal
9035,7,400,2/15/18,9:05:00,12:10:00,US Class
9233,3,400,2/15/18,11:15:00,12:10:00,US Class
8564,4,400,2/16/18,8:45:00,10:00:00,3G play
9058,7,400,2/16/18,10:20:00,12:10:00,US Class
9256,3,400,2/16/18,10:20:00,12:10:00,US Class
9368,3,470,2/16/18,9:00:00,10:00:00,Admin. Meeting
8388,3,400,2/21/18,19:00:00,20:30:00,Horizons BOT Mtg. - LH
8422,7,400,2/21/18,16:00:00,17:15:00,Faculty Yoga
9081,7,400,2/21/18,9:05:00,12:10:00,US Class
9279,3,400,2/21/18,9:05:00,12:10:00,US Class
9104,7,400,2/22/18,9:05:00,12:10:00,US Class
9302,3,400,2/22/18,11:15:00,12:10:00,US Class
9472,3,470,2/22/18,8:05:00,10:15:00,EPC Meeting
9127,7,400,2/23/18,8:50:00,10:10:00,US Class
9325,3,400,2/23/18,8:50:00,10:10:00,US Class
9149,7,400,2/26/18,9:05:00,10:00:00,US Class
9171,7,400,2/26/18,11:15:00,12:10:00,US Class
9193,7,400,2/26/18,13:10:00,14:00:00,US Class
9347,3,400,2/26/18,13:10:00,14:00:00,US Class
9013,4,400,2/27/18,11:15:00,12:10:00,US Assembly
9447,7,400,2/27/18,14:50:00,15:30:00,student council
8423,7,400,2/28/18,16:00:00,17:15:00,Faculty Yoga
9036,7,400,2/28/18,9:05:00,12:10:00,US Class
9234,3,400,2/28/18,11:15:00,12:10:00,US Class
8565,4,400,3/1/18,8:45:00,10:00:00,3L dress rehearsal
9059,7,400,3/1/18,10:20:00,12:10:00,US Class
9257,3,400,3/1/18,10:20:00,12:10:00,US Class
9369,3,470,3/1/18,9:00:00,10:00:00,Admin. Meeting
8566,4,400,3/2/18,8:45:00,10:00:00,3L play set up
9082,7,400,3/2/18,8:50:00,11:00:00,US Class
9280,3,400,3/2/18,8:50:00,11:00:00,US Class
9105,7,400,3/5/18,9:05:00,12:10:00,US Class
9303,3,400,3/5/18,11:15:00,12:10:00,US Class
9128,7,400,3/6/18,9:05:00,11:15:00,US Class
9326,3,400,3/6/18,9:05:00,11:15:00,US Class
9402,3,400,3/6/18,19:30:00,21:00:00,Finance Committee
8424,7,400,3/7/18,16:00:00,17:15:00,Faculty Yoga
9150,7,400,3/7/18,9:05:00,10:00:00,US Class
9172,7,400,3/7/18,11:15:00,12:10:00,US Class
9194,7,400,3/7/18,13:10:00,14:00:00,US Class
9348,3,400,3/7/18,13:10:00,14:00:00,US Class
9014,4,400,3/8/18,11:15:00,12:10:00,US Assembly - US Drama play?
9393,4,400,3/8/18,8:45:00,10:00:00,US Drama dress rehearsal ?
9448,7,400,3/8/18,14:50:00,15:30:00,student council
9469,7,470,3/8/18,8:05:00,10:00:00,EPC Meeting
9473,3,470,3/8/18,8:05:00,10:15:00,EPC Meeting
9037,7,400,3/9/18,8:50:00,11:00:00,US Class
9235,3,400,3/9/18,10:20:00,11:00:00,US Class
9392,4,400,3/9/18,8:45:00,10:00:00,US Drama play
9060,7,400,3/12/18,10:20:00,12:10:00,US Class
9258,3,400,3/12/18,10:20:00,12:10:00,US Class
9370,3,470,3/12/18,9:00:00,10:00:00,Admin. Meeting
9083,7,400,3/13/18,9:05:00,12:10:00,US Class
9281,3,400,3/13/18,9:05:00,12:10:00,US Class
9106,7,400,3/15/18,9:05:00,12:10:00,US Class
9304,3,400,3/15/18,11:15:00,12:10:00,US Class
9129,7,400,3/16/18,8:50:00,10:10:00,US Class
9327,3,400,3/16/18,8:50:00,10:10:00,US Class
9151,7,400,4/3/18,9:05:00,10:00:00,US Class
9173,7,400,4/3/18,11:15:00,12:10:00,US Class
9195,7,400,4/3/18,13:10:00,14:00:00,US Class
9349,3,400,4/3/18,13:10:00,14:00:00,US Class
8425,7,400,4/4/18,16:00:00,17:15:00,Faculty Yoga
9015,4,400,4/4/18,11:15:00,12:10:00,US Assembly
9449,7,400,4/4/18,14:50:00,15:30:00,student council
9503,3,470,4/4/18,8:05:00,10:00:00,Risk Committee
9038,7,400,4/5/18,9:05:00,12:10:00,US Class
9236,3,400,4/5/18,11:15:00,12:10:00,US Class
9403,3,400,4/5/18,19:30:00,21:00:00,Finance Committee
9061,7,400,4/6/18,9:30:00,11:00:00,US Class
9259,3,400,4/6/18,9:30:00,11:00:00,US Class
9371,3,470,4/6/18,8:50:00,9:30:00,Admin. Meeting
8381,3,400,4/9/18,19:30:00,21:00:00,BOT Meeting
9084,7,400,4/9/18,9:05:00,12:10:00,US Class
9282,3,400,4/9/18,9:05:00,12:10:00,US Class
9107,7,400,4/10/18,9:05:00,12:10:00,US Class
9305,3,400,4/10/18,11:15:00,12:10:00,US Class
8426,7,400,4/11/18,16:00:00,17:15:00,Faculty Yoga
9130,7,400,4/11/18,9:05:00,11:15:00,US Class
9328,3,400,4/11/18,9:05:00,11:15:00,US Class
9152,7,400,4/12/18,9:05:00,10:00:00,US Class
9174,7,400,4/12/18,11:15:00,12:10:00,US Class
9196,7,400,4/12/18,13:10:00,14:00:00,US Class
9350,3,400,4/12/18,13:10:00,14:00:00,US Class
9474,3,470,4/12/18,8:05:00,10:15:00,EPC Meeting
9500,4,470,4/12/18,16:00:00,19:00:00,NJAIS Teacher Eval. Workshop
9501,3,470,4/12/18,16:00:00,19:00:00,NJAIS Teacher Eval. Workshop
9039,7,400,4/16/18,9:05:00,12:10:00,US Class
9237,3,400,4/16/18,11:15:00,12:10:00,US Class
9450,7,400,4/16/18,14:50:00,15:30:00,student council
8389,3,400,4/17/18,19:00:00,20:30:00,Horizons BOT Mtg. - LH
9062,7,400,4/17/18,10:20:00,12:10:00,US Class
9260,3,400,4/17/18,10:20:00,12:10:00,US Class
9372,3,470,4/17/18,9:00:00,10:00:00,Admin. Meeting
8427,7,400,4/18/18,16:00:00,17:15:00,Faculty Yoga
9085,7,400,4/18/18,9:05:00,12:10:00,US Class
9283,3,400,4/18/18,9:05:00,12:10:00,US Class
9394,4,400,4/18/18,8:45:00,10:00:00,5th gr. play #2
9108,7,400,4/19/18,9:05:00,12:10:00,US Class
9306,3,400,4/19/18,11:15:00,12:10:00,US Class
9395,4,400,4/19/18,8:45:00,10:00:00,5th gr. play #2 play
9131,7,400,4/20/18,8:50:00,10:10:00,US Class
9329,3,400,4/20/18,8:50:00,10:10:00,US Class
9153,7,400,4/23/18,9:05:00,10:00:00,US Class
9175,7,400,4/23/18,11:15:00,12:10:00,US Class
9197,7,400,4/23/18,13:10:00,14:00:00,US Class
9351,3,400,4/23/18,13:10:00,14:00:00,US Class
8393,4,400,4/24/18,19:00:00,21:00:00,Marc Brackett = Keynote speaker for parents and public
9016,4,400,4/24/18,11:15:00,12:10:00,US Assembly
9451,7,400,4/24/18,14:50:00,15:30:00,student council
8394,4,400,4/25/18,8:30:00,11:00:00,Marc Brackett - keynote speaker for parents and public
8428,7,400,4/25/18,16:00:00,17:15:00,Faculty Yoga
9040,7,400,4/25/18,9:05:00,12:10:00,US Class
9238,3,400,4/25/18,11:15:00,12:10:00,US Class
8567,4,400,4/26/18,8:45:00,10:00:00,BC dress rehearsal
9063,7,400,4/26/18,10:20:00,12:10:00,US Class
9261,3,400,4/26/18,10:20:00,12:10:00,US Class
9373,3,470,4/26/18,9:00:00,10:00:00,Admin. Meeting
8568,4,400,4/27/18,8:45:00,10:00:00,BC play
9086,7,400,4/27/18,8:50:00,11:00:00,US Class
9284,3,400,4/27/18,8:50:00,11:00:00,US Class
9109,7,400,4/30/18,9:05:00,12:10:00,US Class
9307,3,400,4/30/18,11:15:00,12:10:00,US Class
9132,7,400,5/1/18,9:05:00,11:15:00,US Class
9330,3,400,5/1/18,9:05:00,11:15:00,US Class
8429,7,400,5/2/18,16:00:00,17:15:00,Faculty Yoga
8502,3,400,5/2/18,15:30:00,16:30:00,PC Set up for Faculty Appreciation Lunch
9154,7,400,5/2/18,9:05:00,10:00:00,US Class
9176,7,400,5/2/18,11:15:00,12:10:00,US Class
9198,7,400,5/2/18,13:10:00,14:00:00,US Class
9352,3,400,5/2/18,13:10:00,14:00:00,US Class
8501,3,400,5/3/18,8:00:00,15:30:00,PC Faculty Teacher Appreciation Lunch
8569,4,400,5/3/18,8:45:00,10:00:00,BK dress rehearsal
9017,4,400,5/3/18,11:15:00,12:10:00,US Assembly
9452,7,400,5/3/18,14:50:00,15:30:00,student council
8503,3,400,5/4/18,8:00:00,12:30:00,PC Faculty Appreciation Breakfast
8570,4,400,5/4/18,8:45:00,10:00:00,Bk play
9041,7,400,5/4/18,8:50:00,11:00:00,US Class
9239,3,400,5/4/18,10:20:00,11:00:00,US Class
9064,7,400,5/7/18,10:20:00,12:10:00,US Class
9262,3,400,5/7/18,10:20:00,12:10:00,US Class
9374,3,470,5/7/18,9:00:00,10:00:00,Admin. Meeting
9087,7,400,5/8/18,9:05:00,12:10:00,US Class
9285,3,400,5/8/18,9:05:00,12:10:00,US Class
9404,3,400,5/8/18,19:30:00,21:00:00,Finance Committee
8430,7,400,5/9/18,16:00:00,17:15:00,Faculty Yoga
9110,7,400,5/9/18,9:05:00,12:10:00,US Class
9308,3,400,5/9/18,11:15:00,12:10:00,US Class
9133,7,400,5/10/18,9:05:00,11:15:00,US Class
9331,3,400,5/10/18,9:05:00,11:15:00,US Class
9499,5,400,5/10/18,8:15:00,10:00:00,EPC Meeting
9155,7,400,5/11/18,8:50:00,9:30:00,US Class
9177,7,400,5/11/18,10:20:00,11:00:00,US Class
9199,7,400,5/11/18,11:00:00,11:40:00,US Class
9353,3,400,5/11/18,11:00:00,11:40:00,US Class
8382,3,400,5/14/18,19:30:00,21:00:00,BOT meeting
9018,4,400,5/14/18,11:15:00,12:10:00,US Assembly
9453,7,400,5/14/18,14:50:00,15:30:00,student council
8390,3,400,5/15/18,19:00:00,20:30:00,Horizons BOT Mtg. - LH
9042,7,400,5/15/18,9:05:00,12:10:00,US Class
9240,3,400,5/15/18,11:15:00,12:10:00,US Class
8431,7,400,5/16/18,16:00:00,17:15:00,Faculty yoga
8477,4,490,5/16/18,8:00:00,15:30:00,Arts Festival Set Up and Rehearsals
9065,7,400,5/16/18,10:20:00,12:10:00,US Class
9263,3,400,5/16/18,10:20:00,12:10:00,US Class
9375,3,470,5/16/18,9:00:00,10:00:00,Admin. Meeting
8476,4,490,5/17/18,8:00:00,15:30:00,Arts Festival Set Up and Rehearsals
9088,7,400,5/17/18,9:05:00,12:10:00,US Class
9286,3,400,5/17/18,9:05:00,12:10:00,US Class
9111,7,400,5/18/18,8:50:00,11:00:00,US Class
9309,3,400,5/18/18,10:20:00,11:00:00,US Class
9134,7,400,5/21/18,9:05:00,11:15:00,US Class
9332,3,400,5/21/18,9:05:00,11:15:00,US Class
8478,4,400,5/22/18,8:15:00,9:05:00,4th gr parent transition meeting-BLamb
8479,3,400,5/22/18,8:15:00,9:15:00,4th gr. parent transition meeting-BLamb
9156,7,400,5/22/18,9:05:00,10:00:00,US Class
9178,7,400,5/22/18,11:15:00,12:10:00,US Class
9200,7,400,5/22/18,13:10:00,14:00:00,US Class
9354,3,400,5/22/18,13:10:00,14:00:00,US Class
8432,7,400,5/23/18,16:00:00,17:15:00,Faculty Yoga
9019,4,400,5/23/18,11:15:00,12:10:00,US Assembly
9454,7,400,5/23/18,14:50:00,15:30:00,student council
9043,7,400,5/24/18,9:05:00,12:10:00,US Class
9241,3,400,5/24/18,11:15:00,12:10:00,US Class
9066,7,400,5/25/18,9:30:00,11:00:00,US Class
9264,3,400,5/25/18,9:30:00,11:00:00,US Class
9376,3,470,5/25/18,8:50:00,9:30:00,Admin. Meeting
9089,7,400,5/29/18,9:05:00,12:10:00,US Class
9287,3,400,5/29/18,9:05:00,12:10:00,US Class
8433,7,400,5/30/18,16:00:00,17:15:00,Faculty Yoga
9112,7,400,5/30/18,9:05:00,12:10:00,US Class
9310,3,400,5/30/18,11:15:00,12:10:00,US Class
9135,7,400,5/31/18,9:05:00,11:15:00,US Class
9333,3,400,5/31/18,9:05:00,11:15:00,US Class
8401,5,400,6/1/18,11:30:00,12:15:00,2nd grade Taste of States-Joy
9157,7,400,6/1/18,8:50:00,9:30:00,US Class
9179,7,400,6/1/18,10:20:00,11:00:00,US Class
9201,7,400,6/1/18,11:00:00,11:40:00,US Class
9355,3,400,6/1/18,11:00:00,11:40:00,US Class
9455,7,400,6/4/18,14:50:00,15:30:00,student council
9044,7,400,6/5/18,8:50:00,11:00:00,US Class
9242,3,400,6/5/18,10:20:00,11:00:00,US Class
1228,4,400,6/6/18,18:00:00,19:15:00,BOT Meeting
8383,3,400,6/6/18,18:00:00,18:10:00,BOT Meeting
9067,7,400,6/6/18,9:30:00,11:00:00,US Class
9265,3,400,6/6/18,9:30:00,11:00:00,US Class
8571,4,400,6/7/18,9:30:00,11:00:00,ECC End of Year Celebration-A. Weiss
9090,7,400,6/7/18,8:50:00,11:00:00,US Class
9288,3,400,6/7/18,8:50:00,11:00:00,US Class
9113,7,400,6/8/18,8:50:00,11:00:00,US Class
9311,3,400,6/8/18,10:20:00,11:00:00,US Class
8391,3,400,6/19/18,19:00:00,20:25:00,Horizons BOT Mtg. - LH
